trait	summary_type	feature	S_21_10_22__rep1	S_21_10_22__rep2	S_21_10_22__rep3	S_21_12_20__rep1	S_21_12_20__rep2	S_21_12_20__rep3	S_22_02_24__rep1	S_22_02_24__rep2	S_22_02_24__rep3	S_22_04_28__rep1	S_22_04_28__rep2	S_22_04_28__rep3	S_22_06_29__rep1	S_22_06_29__rep2	S_22_06_29__rep3	S_22_09_09__rep1	S_22_09_09__rep2	S_22_09_09__rep3	S_22_10_21__rep1	S_22_10_21__rep2	S_22_10_21__rep3	S_22_12_16__rep1	S_22_12_16__rep2	S_22_12_16__rep3	S_23_04_20__rep1	S_23_04_20__rep2	S_23_04_20__rep3	S_23_07_03__rep1	S_23_07_03__rep2	S_23_07_03__rep3	S_23_09_06__rep1	S_23_09_06__rep2	S_23_09_06__rep3	S_23_10_25__rep1	S_23_10_25__rep2	S_23_10_25__rep3	S_24_01_04__rep1	S_24_01_04__rep2	S_24_01_04__rep3	S_24_03_04__rep1	S_24_03_04__rep2	S_24_03_04__rep3	S_24_04_16__rep1	S_24_04_16__rep2	S_24_04_16__rep3	S_24_07_05__rep1	S_24_07_05__rep2	S_24_07_05__rep3	S_24_09_05__rep1	S_24_09_05__rep2	S_24_09_05__rep3	S_24_11_06__rep1	S_24_11_06__rep2	S_24_11_06__rep3	S_25_03_07__rep1	S_25_03_07__rep2	S_25_03_07__rep3	S_25_04_30__rep1	S_25_04_30__rep2	S_25_04_30__rep3	S_25_07_10__rep1	S_25_07_10__rep2	S_25_07_10__rep3	S_25_09_12__rep1	S_25_09_12__rep2	S_25_09_12__rep3	S_25_11_25__rep1	S_25_11_25__rep2	S_25_11_25__rep3
assimilation: mannitol	unclassified	assimilation_mannitol.unclassified	0.620228020574178	0.6175340396704158	0.6167915290322633	0.5864850371415127	0.5864850371415127	0.5864850371415127	0.60361037864858	0.6039689414776592	0.6046733746471963	0.6916391398299703	0.6916201010958969	0.690563451341586	0.6276404344634336	0.6273072566138178	0.6279323617230494	0.6407454299104153	0.6405613888124947	0.6395650283836537	0.6329744531914336	0.6328538745412018	0.6330633006181287	0.5260814794364218	0.5241680866392752	0.5261068644154276	0.6406311975045861	0.6410627421488119	0.639714165135196	0.6262855112061166	0.6277768787265801	0.6263394542861959	0.6013574617561898	0.6004277368973424	0.6016747739944215	0.526262347412891	0.52558647234419	0.5253548344107385	0.6407898536234948	0.6408882204182691	0.6423891073056475	0.6282052502482811	0.6280180360281229	0.6291952644318914	0.6969668123125187	0.6969921972920553	0.6964337277526712	0.6226332473418118	0.6226744979331228	0.62379778325658	0.5653583883072332	0.5652917527374596	0.5667450427891477	0.6212941896960554	0.6206246608727385	0.6196949360137385	0.8586818214991405	0.8572539164261406	0.8579456571065247	0.8113039311814514	0.8136012717876039	0.8124272165056039	0.7814385033015979	0.7822095720412138	0.7816606218686711	0.7641322938189029	0.7635484392995188	0.7647605720500554	0.8183292241395188	0.818091239960598	0.8186433632562138
builds acid from: D-arabinose	consensus_true	builds_acid_from_d_arabinose.true	0.005778255861551099	0.0055910416408855995	0.005600561008039999	0.006219319872941899	0.006219319872941899	0.006219319872941899	0.006136818690957299	0.0063494178907042	0.0062415317296316995	0.0054292123992947	0.0052293056890893004	0.0052832487696231	0.0063303791564002	0.0062161467505597	0.0062923016877852	0.005737005270559201	0.0056830621900263	0.0057401783929367	0.0057370052705507	0.0059273926136097005	0.0057719096167752	0.0078979016141698	0.0080089608976114	0.0080597308557574	0.0055180598260558995	0.0056894084347949	0.0054831554798205	0.0053244993606194994	0.0051880550980976	0.005105553916113101	0.0057941214734709996	0.0056449847214112	0.0057623902496391	0.0069586573884526	0.007279142749253199	0.0072601040149465005	0.0053403649725444	0.005438731766443901	0.005502194214127699	0.005635465354261799	0.005781428983936699	0.0059083538793049005	0.005584695396124899	0.0057782558615557	0.0058099870853964	0.0054228661545216	0.005743351515330299	0.0055973878856463	0.005838545186849199	0.006079702488044801	0.0057338321481707	0.005921046368842601	0.0058702764106912	0.0059972013060591006	0.00144059756240701	0.00160559992638348	0.00166588925168213	0.0030811018350178697	0.0031064868140890005	0.0030208125097192003	0.003357163482439	0.0031350449155479	0.0032810085452194	0.0035729358045603	0.0035507239478722004	0.0036395713746294705	0.0030176393873340996	0.0030874480797849694	0.0031160061812433005
builds acid from: D-arabinose	consensus_false	builds_acid_from_d_arabinose.false	0.09922988319740461	0.0997407559011926	0.09996604759049411	0.1092823349103598	0.1092823349103598	0.1092823349103598	0.107410192703706	0.10701989865043401	0.10656931527188697	0.08595353914205071	0.0856679581274444	0.08741952168353762	0.1020825202206366	0.10242521743822323	0.10207300085356816	0.08807953113939102	0.0874353872954676	0.08789231691877929	0.09780197812454401	0.09821765715683466	0.09809390538387028	0.12399610340572989	0.12505592628201648	0.1239231215908809	0.10077202067604879	0.10114010287259026	0.10131462460376428	0.0928074834918653	0.09226170644179967	0.09246161315195928	0.10330099921621955	0.10339619288779858	0.10325657550281707	0.12777846528764253	0.12777211904284028	0.1276451941475141	0.09764649512767111	0.09671994339152909	0.095469733172139	0.10142251076488683	0.10190165224485379	0.10167953367788585	0.08600430910022581	0.08569334310653721	0.08581709487953329	0.10073711632984596	0.10015326181115093	0.1001786467901924	0.10249819925303899	0.10266637473940618	0.10191117161193415	0.09948373298805785	0.10103538983394547	0.10114962223980378	0.02577844624889239	0.02627662646319837	0.025423056541872536	0.05308951060930677	0.05264527347555145	0.053244993606164664	0.056056380038561754	0.05606272628331381	0.05616426619958378	0.06102548969211309	0.06116828019942244	0.0601021110783613	0.05094130675527365	0.05093496051050049	0.050668418230219336
builds acid from: D-arabinose	no_majority	builds_acid_from_d_arabinose.no_majority	0.0178519865332656	0.017890064001889097	0.0178995833690313	0.022376859053069197	0.022376859053069197	0.022376859053069197	0.02046663937780046	0.02013663464984757	0.020050960345480002	0.016719181842133415	0.01641456209323971	0.016566871967676398	0.01868651772028607	0.01834699362519811	0.018299396789445872	0.019365565910499496	0.019089504263074597	0.01921960228085177	0.023757167290191568	0.023823802860254602	0.02329389142209911	0.029446575724972397	0.029126090364180204	0.0290658010388751	0.01691274230757147	0.016379657747020812	0.017080917793921867	0.016186097281581872	0.0157228214135014	0.01638283086940327	0.02024452081092471	0.02056817929410531	0.0201842314856174	0.030144662649483473	0.0303540887268466	0.030607938517575203	0.019590857599789298	0.019555953253567356	0.019819322411442797	0.0191688323227019	0.018854693206669704	0.019425855235817472	0.01905459991686513	0.0195020101730215	0.019441720847744298	0.02177396580008531	0.022097624283267673	0.0218818519611478	0.024068133283840602	0.0237952447587939	0.0240078439585358	0.020085864691715413	0.0202476939333017	0.019873265491974105	0.006955484266072211	0.007082409161436431	0.007044331692830081	0.009979469898169021	0.00978273631036421	0.00993187306240896	0.010322167115660969	0.010515727581106941	0.01068072994506867	0.01230854172815015	0.0121403662417853	0.01226094489238421	0.00895137824571141	0.008675316598285271	0.00878002963696748
builds acid from: D-arabinose	unannotated	builds_acid_from_d_arabinose.unannotated	0.2569118538332922	0.25924409878567767	0.25974227899992564	0.2756364490221612	0.2756364490221612	0.2756364490221612	0.2623759705787365	0.2625251073308882	0.26246481800556676	0.20025892678648088	0.20106807299450014	0.20016690623744715	0.24526014843869923	0.2457043855724104	0.24540293894590504	0.2460724677690392	0.2472306574392288	0.24758287402385948	0.23972939612309985	0.23917727282811788	0.2397769929588121	0.3125779398185281	0.31364093581729396	0.3128444820988024	0.23616597968564462	0.23572808879670068	0.23640713698688315	0.2593964086599821	0.259050538320194	0.2597105477761054	0.2693028967434923	0.26996290619936814	0.2691220287674475	0.3088558672619601	0.30900817713642725	0.3091319289093829	0.23663242867616457	0.23739715117076093	0.23681964289676394	0.24556794130999787	0.2454441895369376	0.24379099277486826	0.19238958327388922	0.19203419356681403	0.192497469434925	0.24943280437381982	0.24933126445752485	0.2485443301062266	0.30223673396857265	0.3021669252760638	0.30160210949174915	0.2532151662558358	0.25222197894951026	0.25328497494813385	0.10714365042348552	0.10778144802264707	0.10792106540756176	0.12254598647618209	0.12086423161254095	0.12137510431634743	0.1488257860616951	0.14807692917910495	0.14821337344157334	0.15896073895679808	0.15959219031116828	0.159236800604184	0.11876045147182196	0.1192110348504058	0.11879218269568262
builds acid from: D-arabinose	unclassified	builds_acid_from_d_arabinose.unclassified	0.620228020574178	0.6175340396704158	0.6167915290322633	0.5864850371415127	0.5864850371415127	0.5864850371415127	0.60361037864858	0.6039689414776592	0.6046733746471963	0.6916391398299703	0.6916201010958969	0.690563451341586	0.6276404344634336	0.6273072566138178	0.6279323617230494	0.6407454299104153	0.6405613888124947	0.6395650283836537	0.6329744531914336	0.6328538745412018	0.6330633006181287	0.5260814794364218	0.5241680866392752	0.5261068644154276	0.6406311975045861	0.6410627421488119	0.639714165135196	0.6262855112061166	0.6277768787265801	0.6263394542861959	0.6013574617561898	0.6004277368973424	0.6016747739944215	0.526262347412891	0.52558647234419	0.5253548344107385	0.6407898536234948	0.6408882204182691	0.6423891073056475	0.6282052502482811	0.6280180360281229	0.6291952644318914	0.6969668123125187	0.6969921972920553	0.6964337277526712	0.6226332473418118	0.6226744979331228	0.62379778325658	0.5653583883072332	0.5652917527374596	0.5667450427891477	0.6212941896960554	0.6206246608727385	0.6196949360137385	0.8586818214991405	0.8572539164261406	0.8579456571065247	0.8113039311814514	0.8136012717876039	0.8124272165056039	0.7814385033015979	0.7822095720412138	0.7816606218686711	0.7641322938189029	0.7635484392995188	0.7647605720500554	0.8183292241395188	0.818091239960598	0.8186433632562138
builds acid from: D-arabitol	consensus_true	builds_acid_from_d_arabitol.true	0.0031191793036266	0.0029414844501127997	0.0029383113277295005	0.0035158196016449	0.0035158196016449	0.0035158196016449	0.00338254846151356	0.00355707019264347	0.0033857215838914	0.00305888997832784	0.00287484888004608	0.0028431176562044996	0.00329370103475844	0.00322389234230011	0.00334447099290607	0.003011293142568	0.00309379432455571	0.0030684093454801803	0.00374745753568581	0.0035570701926411997	0.00355707019263617	0.00457881560034107	0.004559776866029	0.00457881560033767	0.0028907144919687704	0.0029034069815034097	0.00277330896375307	0.00277013584136857	0.00269398090414926	0.00272571212799194	0.00318581487369191	0.0031064868140864097	0.0032048536080037	0.0039664029801912	0.00409332787556487	0.0042741958514557	0.0029954275306475	0.00289706073673523	0.0031318717931627	0.0029478306948835997	0.00318581487369471	0.00298908128587578	0.00319533424085049	0.00338889470628046	0.0031889879960799302	0.00305888997832398	0.0032873547899882104	0.0031636030170008704	0.0034491840315753696	0.0035856282940990598	0.0036617832313129	0.0034364915420431797	0.00323975795422201	0.00326514293330147	0.00100905291816108	0.00106299599869161	0.00120578650597896	0.0015738687025425102	0.00164050427260888	0.00155482996823661	0.00178012165751142	0.0018150260037380801	0.00171348608744442	0.00204983706016515	0.00201810583632341	0.0019736821229467405	0.00143107819525524	0.00151357937724259	0.00150723313247303
builds acid from: D-arabitol	consensus_false	builds_acid_from_d_arabitol.false	0.10590613269366793	0.10648046784514734	0.10649950657947262	0.11756101121062713	0.11756101121062713	0.11756101121062713	0.11439423507122748	0.11387066987781996	0.11330268097106574	0.09222362897315092	0.09158265825151066	0.09337864552098321	0.10782587173595512	0.10769260059593419	0.10760375316915849	0.09501280354876529	0.09407990556788975	0.09448923835545324	0.1067787413493283	0.10733086464413513	0.10688028126559812	0.1335218168029759	0.1345562547001807	0.13315373460638866	0.10648046784514703	0.1063694085616787	0.1069627824475716	0.09821765715684995	0.097522743354734	0.09811294411814664	0.11092918542773834	0.1111037071589033	0.1108149530218685	0.14015364258586643	0.14101990499669756	0.1409596156714252	0.1052746813391825	0.10412918415853312	0.10312965060749651	0.10837482190857742	0.10886665587808196	0.10909194756727991	0.09269007796364143	0.092201417116437	0.09243622817288784	0.10941243292813187	0.109126851913545	0.1089459839376231	0.11188112214299516	0.11177958222670917	0.11076418306373385	0.10670893265678613	0.10853665115008918	0.10843193811144378	0.02852319711118706	0.02925301525953495	0.02815194179224699	0.056424462235052014	0.05616109307719337	0.05639590413363264	0.05979749132948006	0.05930883048230541	0.05977210635036816	0.0652235306063602	0.06524891558544718	0.06460477174148076	0.05407635167082247	0.053955773020218464	0.05380346314576892
builds acid from: D-arabitol	no_majority	builds_acid_from_d_arabitol.no_majority	0.015748206392574862	0.01574503327019436	0.01575455263734441	0.01830256991180947	0.01830256991180947	0.01830256991180947	0.018635747762142968	0.018261319320824202	0.018531034723467604	0.01485338588024516	0.014647132925265769	0.014678864149107209	0.01800112328531697	0.0180328545091577	0.01769967665883137	0.01710630277298667	0.01710312965059441	0.017296690116037967	0.01819785687314026	0.018346993625201362	0.0179947770405535	0.02504862810052761	0.02470593088305601	0.024883625736552496	0.015684743944908274	0.015795803228340163	0.01601474867283456	0.01524685305587787	0.0147962696773265	0.015297623014021359	0.01727130513696667	0.017452173112874166	0.01732207509512317	0.02268465192432631	0.02228483850393651	0.022440321500761102	0.0161353273234498	0.016462158929015563	0.01620196289349996	0.016700143107820368	0.0164272545827837	0.0167667786778965	0.01631619529934417	0.016795336779347574	0.016833414247967363	0.017376018175642497	0.0175283280500864	0.0174616924800122	0.01878805763660266	0.019007003081095108	0.019070465528789698	0.01732207509511711	0.017372845053262902	0.017074571549145864	0.00519122822048244	0.005267383157702251	0.0052483444233976	0.008989455714315671	0.00867531659829681	0.00901484069339081	0.009208401158825362	0.0095288865196356	0.00937657664518397	0.01060774813023555	0.01068390306745838	0.01051255445871331	0.00837704309417817	0.00817079013920291	0.00817396326159246
builds acid from: D-arabitol	unannotated	builds_acid_from_d_arabitol.unannotated	0.2549984610356441	0.2572989747641905	0.25801610042294454	0.27413556213445067	0.27413556213445067	0.27413556213445067	0.25997709005631625	0.26034199913058637	0.2601071880741407	0.1982249553382358	0.19927525884745106	0.19853592133198933	0.24323886947999152	0.24374339593899946	0.24341973745580836	0.24412417062516895	0.24516178164475744	0.24558063379945586	0.23830149105023177	0.23791119699683916	0.23850457088276894	0.31076926005955563	0.31200995091183636	0.3112769596410369	0.23431287621329672	0.23386863907958438	0.23453499478023057	0.2574798427399524	0.25721012733738285	0.2575242664534211	0.26725623280571054	0.26790989601681936	0.2669833442805257	0.30693295509715474	0.3070154562791684	0.3069710325657767	0.23480471018288962	0.23562337575801737	0.23514740740031423	0.24377195404056706	0.2435022386378374	0.24195692803682428	0.19083158018326896	0.1906221541058634	0.19110764183066384	0.24751941157617435	0.2473829673136541	0.24663093730857694	0.3005232478811282	0.3003360336604054	0.29975852538655334	0.2512383110105052	0.2502260849698746	0.25153341139207974	0.10659470025102655	0.10716268915773654	0.10744827017232295	0.12170828216676555	0.11992181426444654	0.1206072086993802	0.14777548255254	0.14713768495339452	0.14747720904844863	0.1579865903848607	0.15850063621101926	0.15814841962641815	0.11778630289988525	0.11826861750231256	0.11787197720427833
builds acid from: D-arabitol	unclassified	builds_acid_from_d_arabitol.unclassified	0.620228020574178	0.6175340396704158	0.6167915290322633	0.5864850371415127	0.5864850371415127	0.5864850371415127	0.60361037864858	0.6039689414776592	0.6046733746471963	0.6916391398299703	0.6916201010958969	0.690563451341586	0.6276404344634336	0.6273072566138178	0.6279323617230494	0.6407454299104153	0.6405613888124947	0.6395650283836537	0.6329744531914336	0.6328538745412018	0.6330633006181287	0.5260814794364218	0.5241680866392752	0.5261068644154276	0.6406311975045861	0.6410627421488119	0.639714165135196	0.6262855112061166	0.6277768787265801	0.6263394542861959	0.6013574617561898	0.6004277368973424	0.6016747739944215	0.526262347412891	0.52558647234419	0.5253548344107385	0.6407898536234948	0.6408882204182691	0.6423891073056475	0.6282052502482811	0.6280180360281229	0.6291952644318914	0.6969668123125187	0.6969921972920553	0.6964337277526712	0.6226332473418118	0.6226744979331228	0.62379778325658	0.5653583883072332	0.5652917527374596	0.5667450427891477	0.6212941896960554	0.6206246608727385	0.6196949360137385	0.8586818214991405	0.8572539164261406	0.8579456571065247	0.8113039311814514	0.8136012717876039	0.8124272165056039	0.7814385033015979	0.7822095720412138	0.7816606218686711	0.7641322938189029	0.7635484392995188	0.7647605720500554	0.8183292241395188	0.818091239960598	0.8186433632562138
builds acid from: D-fructose	consensus_true	builds_acid_from_d_fructose.true	0.029941582816912657	0.02994792906167652	0.02929109272815018	0.03163920329242076	0.03163920329242076	0.03163920329242076	0.03189939932792374	0.03218498034252	0.0319374767965192	0.02554998143723301	0.024588525354824833	0.0249280494499389	0.02907532040603077	0.02915464846563312	0.02926253462669791	0.026870000349052188	0.026428936337638875	0.026651054904539735	0.028526370233574835	0.02839944533821334	0.02807578685501083	0.03624975011661842	0.03634177066575497	0.0361609026898419	0.02849463900973767	0.02939897888921896	0.02904676230456276	0.027590299130257852	0.02763472284362684	0.027799725207592982	0.03039216619545894	0.02996062155120956	0.03014148952711678	0.03598003471394657	0.03571349243368508	0.03585628294097085	0.028491465887357022	0.02822492360708695	0.02800280504018437	0.02967821365903066	0.029500518805516775	0.02942119074590519	0.02389361155270266	0.02379841788119357	0.02334783450263698	0.029300612095294772	0.029893985981152157	0.029084839773172604	0.030103412058487537	0.030509571723675175	0.030262068177705	0.029503691927893542	0.02970994488286881	0.030017737754138192	0.00793280596039212	0.008196175118275771	0.00817713638397481	0.01542137478700573	0.015186563730573999	0.01569426331204104	0.0159608055923095	0.01629081032026596	0.01594176685799916	0.017896410246649678	0.017867852145192452	0.01737284505326328	0.014805789044476018	0.014897809593619499	0.01474867284156047
builds acid from: D-fructose	consensus_false	builds_acid_from_d_fructose.false	0.02610527785446273	0.026302011442285313	0.026505091274860157	0.031172754301965838	0.031172754301965838	0.031172754301965838	0.028059921243093665	0.027714050903216023	0.027320583727580033	0.022614843231895262	0.022941674837457647	0.02256090015135129	0.025489692111946422	0.025819696839889942	0.025594405150629874	0.025029589366225916	0.025108917425839424	0.02510257118107866	0.028961088000204274	0.02881512437054266	0.028926183653973758	0.034193566811687795	0.034247509892212445	0.03408250752823236	0.024677372781583398	0.024360060543178956	0.024823336411258383	0.024696411515890904	0.02480747079934898	0.024525062907158317	0.028485119642582196	0.029053108549334714	0.0283550216248291	0.037407939786840504	0.03818535477096532	0.037890254389221834	0.028120210568402856	0.02733644933952211	0.02763472284361917	0.027298371870925955	0.027866360777670154	0.027501451703496688	0.023230428974412617	0.023630242394813837	0.02385870720647932	0.029786099820085846	0.029878120369233555	0.030198605730033135	0.030147835771890702	0.030309665013467137	0.03055082231465697	0.027650588455535124	0.02761251098694393	0.02768549280177842	0.00836752372702107	0.008811760860798712	0.008132712670593628	0.014098182752805093	0.014215588281022	0.014380590644995118	0.01479944279970461	0.014758192208718402	0.01471694161771304	0.016842933615108687	0.01682389488080029	0.016335234033635487	0.013187496628558767	0.01322240097478333	0.013117687936106662
builds acid from: D-fructose	no_majority	builds_acid_from_d_fructose.no_majority	0.06529333929883706	0.0656296902715073	0.0660009455904881	0.0725026733555894	0.0725026733555894	0.0725026733555894	0.07241065280645265	0.07231863225728376	0.07216632238287501	0.0580744858748475	0.05817602579111001	0.05952142968202773	0.07088120781719746	0.07032591140008673	0.07040523945967445	0.06038134584807204	0.059578545884942796	0.06018778538269383	0.06847915417254195	0.06918041421939956	0.0686124253126744	0.08819059042288026	0.08910762279189778	0.08801924181414636	0.06794606961196091	0.06729240640078157	0.06792068463291065	0.06050509762113908	0.05958171900735812	0.06021951660653988	0.0689805075091741	0.06915502924036239	0.06913916362835627	0.08903464097706879	0.08887281173544166	0.08922502832012914	0.06458255988475399	0.0644492887446388	0.06382735675732862	0.06767952733173573	0.06734000323661324	0.06814280319973574	0.06223444932051704	0.062282046156214625	0.062440702275452994	0.06771125855554337	0.06726702142173709	0.06702269099813267	0.07064956988325805	0.07017360152563387	0.06978965371712445	0.06707028783390621	0.06821578501458961	0.06756212180348187	0.017817082187044052	0.01779804345273629	0.01761082923207722	0.035707146188891266	0.03504713673302858	0.03521848534177232	0.038296414054437594	0.03796006308170108	0.03866449625096654	0.04109828111960364	0.041053857406247805	0.04119982103594196	0.03390163955235266	0.033492306764785026	0.03355259609008143
builds acid from: D-fructose	unannotated	builds_acid_from_d_fructose.unannotated	0.25843177945530105	0.2605863295541758	0.26141134137399263	0.2782003319085561	0.2782003319085561	0.2782003319085561	0.26401964797373023	0.2638133950188542	0.26390224244559113	0.20212154962598392	0.20267367292088112	0.20242616937496635	0.2469133452008474	0.24739248668078162	0.24680545903970205	0.24697363452613877	0.24832221153937623	0.24849356014811502	0.2410589344020651	0.24075114153066124	0.24132230355989776	0.3152846132122137	0.3161350100112369	0.31563048355209516	0.23825072109203882	0.23788581201792713	0.23849505151565803	0.26092268052676093	0.2601992086232586	0.2611162409922899	0.27078474489689225	0.2714035037617765	0.270689551225219	0.31131503710968284	0.3116418687152752	0.3116735999390969	0.23801591003565553	0.2391011178910534	0.2381460080533413	0.24713863689015608	0.2472750811525976	0.2457392899187389	0.19367469783947272	0.1932970962757064	0.19391902826302967	0.2505687821873487	0.25028637429515094	0.24989608024187465	0.3037407939786651	0.30371540899953253	0.30265241300090334	0.25448124208711675	0.25383709824304634	0.25503971162657235	0.10720076662639988	0.10794010414185459	0.10813366460730084	0.12346936508997366	0.12194943946792103	0.12227944419583178	0.14950483425190514	0.14878136234838818	0.14901617340476647	0.16003008120025958	0.16070595626800768	0.16033152782671822	0.11977585063475368	0.12029624270578865	0.11993767987636418
builds acid from: D-fructose	unclassified	builds_acid_from_d_fructose.unclassified	0.620228020574178	0.6175340396704158	0.6167915290322633	0.5864850371415127	0.5864850371415127	0.5864850371415127	0.60361037864858	0.6039689414776592	0.6046733746471963	0.6916391398299703	0.6916201010958969	0.690563451341586	0.6276404344634336	0.6273072566138178	0.6279323617230494	0.6407454299104153	0.6405613888124947	0.6395650283836537	0.6329744531914336	0.6328538745412018	0.6330633006181287	0.5260814794364218	0.5241680866392752	0.5261068644154276	0.6406311975045861	0.6410627421488119	0.639714165135196	0.6262855112061166	0.6277768787265801	0.6263394542861959	0.6013574617561898	0.6004277368973424	0.6016747739944215	0.526262347412891	0.52558647234419	0.5253548344107385	0.6407898536234948	0.6408882204182691	0.6423891073056475	0.6282052502482811	0.6280180360281229	0.6291952644318914	0.6969668123125187	0.6969921972920553	0.6964337277526712	0.6226332473418118	0.6226744979331228	0.62379778325658	0.5653583883072332	0.5652917527374596	0.5667450427891477	0.6212941896960554	0.6206246608727385	0.6196949360137385	0.8586818214991405	0.8572539164261406	0.8579456571065247	0.8113039311814514	0.8136012717876039	0.8124272165056039	0.7814385033015979	0.7822095720412138	0.7816606218686711	0.7641322938189029	0.7635484392995188	0.7647605720500554	0.8183292241395188	0.818091239960598	0.8186433632562138
builds acid from: D-fucose	consensus_true	builds_acid_from_d_fucose.true	0.0036427444970139004	0.0033857215839005004	0.0033349516257449997	0.0037696693923825997	0.0037696693923825997	0.0037696693923825997	0.0044201594811272005	0.004318619564837699	0.0045026606631216	0.00354437770310186	0.0034301452972732693	0.0032968741571389	0.0041599634456263995	0.0041028472427147	0.0042837152186133	0.0039061136548953	0.003988614836884	0.0037474575356917	0.0036490907417799996	0.0037982274938353003	0.0036395713746252	0.00479141480007507	0.0048802622268289	0.00477872231053887	0.0034618765211211003	0.0035761089269422	0.0034777421330372997	0.0032080267303831005	0.0031033136917082	0.0031191793036276	0.0035158196016446997	0.0035729358045643003	0.003674475720852	0.004258330239535499	0.0043693895229851695	0.0043408314215255	0.0032111998527668997	0.00325245044376157	0.0034142796853556	0.0034047603182013	0.0035888014164806004	0.0035824551717131	0.0037379381685317	0.0036141863955566	0.0036205326403256693	0.0034650496434996004	0.0034682227658836	0.0034428377868118997	0.0035443777031023698	0.00369668757754516	0.0035761089269461996	0.00353168521356577	0.0036014939060220103	0.0035507239478778	0.00092020549140493	0.00095510983763243	0.00107886161061407	0.00205935642731816	0.0020498370601669	0.0019895477348691997	0.0020783951616226096	0.00189435406334291	0.00198320149009741	0.00214185760930641	0.0022180125465268603	0.00226878250467267	0.00178964102466376	0.00187531532903773	0.0018213722485068001
builds acid from: D-fucose	consensus_false	builds_acid_from_d_fucose.false	0.0992901725227067	0.10000412505907307	0.10004537565010027	0.10932675862373523	0.10932675862373523	0.10932675862373523	0.10635036982739121	0.10594103703981336	0.10544602994789248	0.08545218580536344	0.08481756132848722	0.08636287192961711	0.10041345784657944	0.10034047603184353	0.1001056649753948	0.08747981100877711	0.08656595176220117	0.08735923235824453	0.09882372353224733	0.09839535201034988	0.09832237019553035	0.12299339673233642	0.12388187099988611	0.12248887027323889	0.09893795593800335	0.09926161442117352	0.09965190847446131	0.09202054914059657	0.09145573335623323	0.09204910724201937	0.10321532491186085	0.10332003795055214	0.10264098976030037	0.12934598774540973	0.12946973951835053	0.12971406994198953	0.0976242832709789	0.09682148330783111	0.09540309760207372	0.10114644911745865	0.10156847439451902	0.10173030363603472	0.08541410833677512	0.08542362770388442	0.08532843403237458	0.10063557641354803	0.10088942620427505	0.10077519379841927	0.10389437310207346	0.10344061660114265	0.10327244111475087	0.09990258514277567	0.10116548785168948	0.10167636055557187	0.02630201144227874	0.026854134737110916	0.02589267865472744	0.05237555807286902	0.051648913046920465	0.052296230013292866	0.055174252015756924	0.05515204015905621	0.05544714054076789	0.06041625019435676	0.060298844666161394	0.059289791748016865	0.05051610835579681	0.0502781241769794	0.050243219830748656
builds acid from: D-fucose	no_majority	builds_acid_from_d_fucose.no_majority	0.014577324232812997	0.014405975624082	0.014713768495341	0.018245453708896	0.018245453708896	0.018245453708896	0.0171856308325885	0.017252266402659602	0.0170682253043728	0.0141172214871171	0.014063278406583102	0.014507515540356102	0.017077744671511002	0.017042840325301	0.016855626104644996	0.016836587370334298	0.016693796863045902	0.016735047454047098	0.0188705588185812	0.0197273018623113	0.0191212354869301	0.025772100004121997	0.025461134010479995	0.025581712661068897	0.015167524996285	0.014977137653223	0.015227814321574001	0.013983950346976	0.013803082371075	0.014015681570824003	0.017011109101459	0.017176111465462	0.017369671930868	0.023744474800646002	0.023741301678271702	0.023630242394803998	0.016284464075505697	0.016271771585953602	0.0164907170304576	0.016141673568215897	0.015751379514965	0.015951286225168202	0.0165890838243838	0.0168492798598691	0.0170618790596267	0.0182581461984436	0.0178995833690362	0.017826601554188	0.019127581731705503	0.0191878710569914	0.0191466204659989	0.016684277495894	0.016896876695637005	0.016357445890322002	0.0054799823574393	0.0056418115990324	0.0055053673365143005	0.008941858878553099	0.0087387790459815	0.0089291663890237	0.0093892691347287	0.0095447521315584	0.009566963988227697	0.0108711172881257	0.0106807299450734	0.0109282334910385	0.0078788628798674	0.0076789561696587	0.0076567443129697006
builds acid from: D-fucose	unannotated	builds_acid_from_d_fucose.unannotated	0.26226173817297993	0.26467013806258943	0.26511437519630476	0.2821730811335183	0.2821730811335183	0.2821730811335183	0.26843346121009337	0.2685191355145633	0.2683097094371786	0.2052470751743773	0.20606891387193	0.20526928703117214	0.2507083995723052	0.2512065797865322	0.2508226319780512	0.25103205805548223	0.25219024772566623	0.25259323426844393	0.24568217371577764	0.24522524409232033	0.2458535223244711	0.3203616090268667	0.32160864612390705	0.32104383033946915	0.24180144503991133	0.24112239684976794	0.2419283699353172	0.26450196257609315	0.2638609918545761	0.2644765775971101	0.27490028462914295	0.2755031778821048	0.27464008859350075	0.3163888598019474	0.3168330969357599	0.31696002183109967	0.24209019917691793	0.242766074244755	0.24230279837658653	0.25110186674797264	0.2510733086464331	0.24954069053496045	0.19729205735741445	0.1971207087486183	0.19755542651527203	0.25500798040278144	0.25506826972807883	0.2541575836037939	0.3080752791554201	0.3083830720266295	0.3072597867026938	0.2585872624522162	0.2577114806741002	0.2587205335921991	0.10861597920973416	0.10929502739988961	0.10957743529209071	0.12531929543993547	0.12396119905947675	0.1243578393574545	0.1519195803862486	0.1511992816051161	0.1513420721123522	0.16243848108983272	0.16325397354248655	0.1627526202058309	0.12148616359981315	0.1220763643633007	0.12163530035188758
